ts_code,name,fullname,enname,cn_spell,market,list_status,list_date,delist_date,trade_unit,isin,curr_type
02964AI.HK,德金资源,德金资源,,DJZY,主板,D,20130110,20130218,1000.0,,HKD
02964AJ.HK,新威国际股权,新威国际股权,,XWGJGQ,主板,D,20180726,20180802,20000.0,,HKD
02965.HK,标准资源控股,标准资源控股,,BZZYKG,主板,D,20180726,20180829,2500.0,HK0000434156,HKD
02965.HK,华人置业,华人置业,,HRZY,主板,D,20070924,20071017,2000.0,,HKD
02965.HK,新时代能源,新时代能源,,XSDNY,主板,D,20111121,20111223,100.0,,HKD
02965AE.HK,闽信集团股权,闽信集团股权,,MXJTGQ,主板,D,20170522,20170529,2000.0,HK0000341088,HKD
02965AF.HK,光讯控股集团,光讯控股集团,,GXKGJT,主板,D,20010619,20010726,10000.0,,HKD
02965AG.HK,锦兴集团,锦兴集团,,JXJT,主板,D,20000106,20000210,16000.0,,HKD
02965AH.HK,旭日企业股权,旭日企业股权,,XRQYGQ,主板,D,20160419,20160504,2000.0,,HKD
02965AI.HK,明日國際,明日國際,,MRGJ,主板,D,20060621,20060726,1250.0,,HKD
02965AJ.HK,新移动,新移动,,XYD,主板,D,20091127,20091217,2000.0,,HKD
02965AK.HK,永安旅游,永安旅游,,YALY,主板,D,20050315,20050422,100.0,,HKD
02965AL.HK,新灃集團(舊),新灃集團(舊),,XFJTJ,主板,D,20030904,20031013,8000.0,,HKD
02965AM.HK,时富金融服务集团,时富金融服务集团,,SFJRFWJT,主板,D,20101223,20110127,10000.0,,HKD
02965AN.HK,REGAL INT'L,REGAL INT'L,,REGALINTL,主板,D,20081023,20081126,200.0,,HKD
02966.HK,中国东方实业,中国东方实业,,ZGDFSY,主板,D,20101228,20110131,6000.0,,HKD
02966.HK,美吉利國際控股,美吉利國際控股,,MJLGJKG,主板,D,20050311,20050427,200.0,,HKD
02966.HK,世纪城市国际,世纪城市国际,,SJCSGJ,主板,D,20081023,20081126,200.0,,HKD
02966AE.HK,I100-OLD,I100-OLD,,I100OLD,主板,D,20030909,20031016,50.0,,HKD
02966AF.HK,高陽科技,高陽科技,,GYKJ,主板,D,20060629,20060803,4000.0,,HKD
02966AG.HK,荣晖国际股权,荣晖国际股权,,RHGJGQ,主板,D,20170601,20170608,10000.0,BMG8800F1959,HKD
02966AH.HK,美盛周氏(舊),美盛周氏(舊),,MSZSJ,主板,D,20000111,20000217,20000.0,,HKD
02966AI.HK,東南亞木業,東南亞木業,,DNYMY,主板,D,20010627,20010802,4000.0,,HKD
02966AJ.HK,理文造纸,理文造纸,,LWZZ,主板,D,20070919,20071012,2000.0,,HKD
02966AK.HK,玖源集团,玖源集团,,JYJT,主板,D,20141014,20141117,4000.0,,HKD
02966AL.HK,中国宝力科技,中国宝力科技,,ZGBLKJ,主板,D,20180803,20180906,2500.0,BMG2119D1240,HKD
02966AM.HK,中国集成控股,中国集成控股,,ZGJCKG,主板,D,20160426,20160531,25000.0,KYG2163B1234,HKD
02966AN.HK,金禾国际(旧),金禾国际(旧),,JHGJJ,主板,D,20020903,20021009,500.0,,HKD
02967.HK,香港国际建投股权,香港国际建投股权,,XGGJJTGQ,主板,D,20170601,20170608,2000.0,BMG4643K1119,HKD
02967.HK,远大医药股权,远大医药股权,,YDYYGQ,主板,D,20180816,20180823,4000.0,BMG210A71354,HKD
02967.HK,百利保控股,百利保控股,,BLBKG,主板,D,20081023,20081126,200.0,,HKD
02967AE.HK,晋盈控股,晋盈控股,,JYKG,主板,D,20091130,20100119,7500.0,,HKD
02967AF.HK,希域投资,希域投资,,XYTZ,主板,D,20050318,20050427,800.0,,HKD
02967AG.HK,李宁,李宁,,LN,主板,D,20070924,20071017,2000.0,,HKD
02967AH.HK,允升国际,允升国际,,YSGJ,主板,D,20160503,20160606,10000.0,KYG937641192,HKD
02967AI.HK,联洲国际,联洲国际,,LZGJ,主板,D,20020905,20021011,2000.0,,HKD
02968.HK,正中药业,正中药业,,ZZYY,主板,D,20010709,20010813,10000.0,,HKD
02968.HK,丰泰集团,丰泰集团,,FTJT,主板,D,20000112,20000215,100.0,,HKD
02968.HK,平安证券集团控股,平安证券集团控股,,PAZQJTKG,主板,D,20180802,20180905,5000.0,BMG7115B1138,HKD
02968.HK,锦兴集团,锦兴集团,,JXJT,主板,D,20081104,20081208,160.0,,HKD
02968AE.HK,松日控股,松日控股,,SRKG,主板,D,20030909,20031016,400.0,,HKD
02968AF.HK,DICKSON GROUP,DICKSON GROUP,,DICKSONGRO,主板,D,20050322,20050429,4000.0,,HKD
02968AG.HK,香港交易所,香港交易所,,XGJYS,主板,D,20060626,20060717,2000.0,,HKD
02968AH.HK,联合基因集团,联合基因集团,,LHJYJT,主板,D,20130121,20130227,500.0,,HKD
02968AI.HK,华保亚洲,华保亚洲,,HBYZ,主板,D,20111201,20120110,1000.0,,HKD
02968AJ.HK,聯洲珠寶(舊),聯洲珠寶(舊),,LZZBJ,主板,D,20020905,20021011,4000.0,,HKD
02968AK.HK,亚太资源,亚太资源,,YTZY,主板,D,20170602,20170706,2000.0,BMG0403V1239,HKD
02968AL.HK,阜丰集团,阜丰集团,,FFJT,主板,D,20110103,20110121,2000.0,,HKD
02968AM.HK,思城控股(四千),思城控股(四千),,SCKGSQ,主板,D,20160503,20160523,4000.0,KYG1987U1195,HKD
02969.HK,泰興光學集團－舊,泰興光學集團－舊,,TXGXJT@J,主板,D,20020909,20021016,400.0,,HKD
02969.HK,星美控股,星美控股,,XMKG,主板,D,20170605,20170707,800.0,BMG8229F1234,HKD
02969.HK,PAC PLYWOOD-OLD,PAC PLYWOOD-OLD,,PACPLYWOOD,主板,D,20060720,20060824,200.0,,HKD
02969.HK,PACIFIC PLYWOOD,PACIFIC PLYWOOD,,PACIFICPLY,主板,D,20110110,20110215,800.0,,HKD
02969AE.HK,中国林大,中国林大,,ZGLD,主板,D,20111201,20120109,100.0,,HKD
02969AF.HK,野马国际,野马国际,,YMGJ,主板,D,20130131,20130311,800.0,,HKD
02969AG.HK,華多利集團(舊),華多利集團(舊),,HDLJTJ,主板,D,20010726,20010830,200.0,,HKD
02969AH.HK,利福国际,利福国际,,LFGJ,主板,D,20070927,20071105,1000.0,,HKD
02969AI.HK,东瑞制药,东瑞制药,,DRZY,主板,D,20180806,20180907,2000.0,,HKD
02969AJ.HK,毅信控股,毅信控股,,YXKG,主板,D,20160615,20160720,800.0,KYG650511499,HKD
02970.HK,数字地球,数字地球,,SZDQ,主板,D,20020910,20021017,25.0,,HKD
02970.HK,万达商业地产,万达商业地产,,WDSYDC,主板,D,20140123,20140214,14000.0,,HKD
02970.HK,丽新国际,丽新国际,,LXGJ,主板,D,20170815,20170918,1000.0,HK0000356797,HKD
02970.HK,富力地產,富力地產,,FLDC,主板,D,20060928,20061106,800.0,,HKD
02970AE.HK,文化传信,文化传信,,WHCX,主板,D,20081104,20081208,200.0,,HKD
02970AF.HK,森泰集团,森泰集团,,STJT,主板,D,20030916,20031022,100.0,,HKD
02970AG.HK,隽泰控股,隽泰控股,,JTKG,主板,D,20150428,20150603,2000.0,,HKD
02970AH.HK,中国油气控股,中国油气控股,,ZGYQKG,主板,D,20180809,20180912,500.0,BMG8184U1238,HKD
02970AI.HK,四海互联网(旧),四海互联网(旧),,SHHLWJ,主板,D,20010830,20011008,500.0,,HKD
02970AJ.HK,时富投资股权,时富投资股权,,SFTZGQ,主板,D,20150821,20150904,6000.0,,HKD
02970AK.HK,弘海有限公司,弘海有限公司,,HHYXGS,主板,D,20141021,20141124,800.0,,HKD
02970AL.HK,安德利果汁,安德利果汁,,ADLGZ,主板,D,20130128,20130306,500.0,,HKD
02970AM.HK,日本亚太事业投资,日本亚太事业投资,,RBYTSYTZ,主板,D,20050406,20050621,200.0,,HKD
02970AN.HK,晶芯科技控股,晶芯科技控股,,JXKJKG,主板,D,20160506,20160610,36000.0,KYG396221163,HKD
02971.HK,丽新发展,丽新发展,,LXFZ,主板,D,20170815,20170918,300.0,HK0000356813,HKD
02971.HK,威利国际,威利国际,,WLGJ,主板,D,20081205,20090113,1000.0,,HKD
02971.HK,金匡企业,金匡企业,,JKQY,主板,D,20071002,20071024,2000.0,,HKD
02971.HK,江山控股,江山控股,,JSKG,主板,D,20091210,20100115,2500.0,,HKD
02971AE.HK,和嘉资源,和嘉资源,,HJZY,主板,D,20160512,20160616,400.0,BMG4336G1208,HKD
02971AF.HK,位元堂（旧）,位元堂（旧）,,WYTJ,主板,D,20031020,20031124,20.0,,HKD
02971AG.HK,上海策略置地,上海策略置地,,SHCLZD,主板,D,20050407,20050513,500.0,,HKD
02971AH.HK,膳源控股,膳源控股,,SYKG,主板,D,20180827,20181002,8000.0,,HKD
02972.HK,至祥置业,至祥置业,,ZXZY,主板,D,20031008,20031112,40.0,,HKD
02972.HK,光通数网国际,光通数网国际,,GTSWGJ,主板,D,20010813,20010917,4000.0,,HKD
02972.HK,中国电力新能源,中国电力新能源,,ZGDLXNY,主板,D,20160513,20160617,2000.0,BMG2157E1259,HKD
02972.HK,光讯控股集团,光讯控股集团,,GXKGJT,主板,D,20071005,20071029,50.0,,HKD
02972AE.HK,中国星集团,中国星集团,,ZGXJT,主板,D,20020910,20021017,40.0,,HKD
02972AF.HK,侨雄能源,侨雄能源,,QXNY,主板,D,20130208,20130319,2000.0,,HKD
02972AG.HK,永义实业,永义实业,,YYSY,主板,D,20141021,20141124,500.0,,HKD
02972AH.HK,安贤园中国,安贤园中国,,AXYZG,主板,D,20180829,20181004,2000.0,BMG0400Q1270,HKD
02972AI.HK,中华国际,中华国际,,ZHGJ,主板,D,20081211,20090119,1000.0,,HKD
02972AJ.HK,中国金石股权,中国金石股权,,ZGJSGQ,主板,D,20170613,20170620,10000.0,BMG2119K1282,HKD
02973.HK,精优药业(旧),精优药业(旧),,JYYYJ,主板,D,20000217,20000323,20000.0,,HKD
02973.HK,遠東生物制藥科技,遠東生物制藥科技,,YDSWZYKJ,主板,D,20031028,20031202,8000.0,,HKD
02973.HK,电视广播,电视广播,,DSGB,主板,D,20130208,20130305,1000.0,,HKD
02973.HK,汉宝(龙虾大王),汉宝(龙虾大王),,HBLXDW,主板,D,20050512,20050602,2000.0,,HKD
02973AE.HK,金朝阳集团,金朝阳集团,,JCYJT,主板,D,20150505,20150526,2000.0,,HKD
02973AF.HK,福方集团,福方集团,,FFJT,主板,D,20081126,20090102,500.0,,HKD
02973AG.HK,中国环保能源,中国环保能源,,ZGHBNY,主板,D,20140205,20140311,20000.0,,HKD
02973AH.HK,长江基建（一千）,长江基建（一千）,,CJJJYQ,主板,D,20170630,20170720,1000.0,,HKD
02973AI.HK,中华国际(旧),中华国际(旧),,ZHGJJ,主板,D,20010809,20010913,10000.0,,HKD
02973AJ.HK,新奥能源（一千）,新奥能源（一千）,,XANYYQ,主板,D,20180831,20180920,1000.0,,HKD
02973AK.HK,华讯,华讯,,HX,主板,D,20071008,20071030,1000.0,,HKD
02973AL.HK,中国自动化,中国自动化,,ZGZDH,主板,D,20091221,20100112,4000.0,,HKD
02973AM.HK,恒大健康,恒大健康,,HDJK,主板,D,20150825,20150930,50000.0,,HKD
02973AN.HK,永晖控股,永晖控股,,YHKG,主板,D,20160518,20160622,50.0,VGG9737D1217,HKD
02973AO.HK,中国中盛资源,中国中盛资源,,ZGZSZY,主板,D,20141028,20141201,10000.0,,HKD
02974.HK,海王集团,海王集团,,HWJT,主板,D,20160523,20160627,1000.0,HK0000295755,HKD
02974.HK,鹰驰实业,鹰驰实业,,YCSY,主板,D,20010806,20010910,100.0,,HKD
02974.HK,中国光大国际股权,中国光大国际股权,,ZGGDGJGQ,主板,D,20180903,20180910,1000.0,HK0000442597,HKD
02974.HK,蒙古能源,蒙古能源,,MGNY,主板,D,20141113,20141217,250.0,,HKD
02974AE.HK,民丰控股,民丰控股,,MFKG,主板,D,20081126,20090102,800.0,KYG366301615,HKD
02974AF.HK,创科实业（二千）,创科实业（二千）,,CKSYEQ,主板,D,20031103,20031124,2000.0,,HKD
02974AG.HK,恒丰金业,恒丰金业,,HFJY,主板,D,20000222,20000328,20000.0,,HKD
02974AH.HK,中国环境资源,中国环境资源,,ZGHJZY,主板,D,20110117,20110222,4000.0,,HKD
02974AI.HK,榮盛科技(舊),榮盛科技(舊),,RSKJJ,主板,D,20020917,20021024,100.0,,HKD
02974AJ.HK,理文造纸,理文造纸,,LWZZ,主板,D,20091221,20100126,1600.0,,HKD
02974AK.HK,乾隆科技,乾隆科技,,QLKJ,主板,D,20140211,20140317,8000.0,,HKD
02974AL.HK,才库,才库,,CK,主板,D,20111213,20120105,6000.0,,HKD
02974AM.HK,美联工商铺,美联工商铺,,MLGSP,主板,D,20170628,20170801,1000.0,KYG6103P1265,HKD
02974AN.HK,捷丰家居,捷丰家居,,JFJJ,主板,D,20130214,20130306,5000.0,,HKD
02974AO.HK,勇利航业,勇利航业,,YLHY,主板,D,20150507,20150611,400.0,,HKD
02975.HK,FAIRWOOD H-OLD,FAIRWOOD H-OLD,,FAIRWOODHO,主板,D,20020919,20021028,200.0,,HKD
02975.HK,卓能(集团),卓能(集团),,ZNJT,主板,D,20000225,20000403,10000.0,,HKD
02975.HK,创兴银行股权,创兴银行股权,,CXYHGQ,主板,D,20180904,20180911,1000.0,HK0000442605,HKD
02975.HK,ＰＮＧ资源股权,ＰＮＧ资源股权,,ZYGQ,主板,D,20150901,20150909,20000.0,,HKD
02975AE.HK,南华集团,南华集团,,NHJT,主板,D,20010816,20010920,8000.0,,HKD
02975AF.HK,美亚娱乐资讯,美亚娱乐资讯,,MYYLZX,主板,D,20091222,20100127,10000.0,,HKD
02975AG.HK,汉基控股,汉基控股,,HJKG,主板,D,20081128,20090107,500.0,,HKD
02975AH.HK,华建控股,华建控股,,HJKG,主板,D,20110119,20110210,5000.0,,HKD
02975AI.HK,意馬國際,意馬國際,,YMGJ,主板,D,20060922,20061031,10000.0,,HKD
02975AJ.HK,意马国际,意马国际,,YMGJ,主板,D,20160531,20160706,1600.0,BMG476291866,HKD
02975AK.HK,北方兴业(旧),北方兴业(旧),,BFXYJ,主板,D,20050505,20050610,2500.0,,HKD
02975AL.HK,勇利航业,勇利航业,,YLHY,主板,D,20170706,20170809,3000.0,BMG2535T1255,HKD
02976.HK,深圳国际,深圳国际,,SZGJ,主板,D,20140213,20140319,250.0,,HKD
02976.HK,中策集团,中策集团,,ZCJT,主板,D,20010810,20010914,250.0,,HKD
02976.HK,威利国际,威利国际,,WLGJ,主板,D,20111223,20120203,800.0,,HKD
02976.HK,东江环保,东江环保,,DJHB,主板,D,20110120,20110225,200.0,,HKD
02976AE.HK,STARLIGHT INT'L,STARLIGHT INT'L,,STARLIGHTI,主板,D,20031114,20031219,2500.0,,HKD
02976AF.HK,和记行,和记行,,HJH,主板,D,20020919,20021028,200.0,,HKD
02976AG.HK,建美集团,建美集团,,JMJT,主板,D,20050518,20050622,1000.0,,HKD
02976AH.HK,華富國際,華富國際,,HFGJ,主板,D,20061003,20061108,4000.0,,HKD
02976AI.HK,華多利集團(舊),華多利集團(舊),,HDLJTJ,主板,D,20000222,20000328,10000.0,,HKD
02976AJ.HK,麦盛资本股权,麦盛资本股权,,MSZBGQ,主板,D,20180906,20180913,10000.0,BMG633561367,HKD
02976AK.HK,烽火传媒,烽火传媒,,FHCM,主板,D,20071016,20071121,400.0,,HKD
02976AL.HK,勤＋缘媒体服务,勤＋缘媒体服务,,Q@YMTFW,主板,D,20130226,20130403,200.0,,HKD
02976AM.HK,龙杰智能卡八千,龙杰智能卡八千,,LJZNKBQ,主板,D,20170706,20170728,8000.0,KYG0098A1296,HKD
02976AN.HK,永晖控股股权,永晖控股股权,,YHKGGQ,主板,D,20160602,20160610,1000.0,,HKD
02977.HK,裕豐國際(舊),裕豐國際(舊),,YFGJJ,主板,D,20020930,20021106,10.0,,HKD
02977.HK,中大印刷,中大印刷,,ZDYS,主板,D,20071024,20071128,40000.0,,HKD
02977.HK,中国农产品交易,中国农产品交易,,ZGNCPJY,主板,D,20140218,20140324,250.0,,HKD
02977.HK,上海集优股权,上海集优股权,,SHJYGQ,主板,D,20181120,20181127,2000.0,,HKD
02977AE.HK,华艺矿业,华艺矿业,,HYKY,主板,D,20081216,20090122,400.0,,HKD
02977AF.HK,信利国际,信利国际,,XLGJ,主板,D,20110120,20110225,10000.0,,HKD
02977AG.HK,福方集团,福方集团,,FFJT,主板,D,20091223,20100128,2000.0,,HKD
02977AH.HK,华富国际股权,华富国际股权,,HFGJGQ,主板,D,20170718,20170725,10000.0,BMG7312R2006,HKD
02977AI.HK,新銀集團,新銀集團,,XYJT,主板,D,20061020,20061127,10.0,,HKD
02977AJ.HK,太平洋航运股权,太平洋航运股权,,TPYHYGQ,主板,D,20160606,20160614,1000.0,,HKD
02978.HK,ESPRIT HOLDINGS,ESPRIT HOLDINGS,,ESPRITHOLD,主板,D,20020923,20021015,2000.0,,HKD
02978.HK,中國電子,中國電子,,ZGDZ,主板,D,20050518,20050622,1250.0,,HKD
02978.HK,吉利汽车（五千）,吉利汽车（五千）,,JLQCWQ,主板,D,20170718,20170807,5000.0,KYG3777B1297,HKD
02978.HK,凯晖国际实业,凯晖国际实业,,KHGJSY,主板,D,20031215,20040126,300.0,,HKD
02978AE.HK,SUN MAN TAI,SUN MAN TAI,,SUNMANTAI,主板,D,20000302,20000410,10000.0,,HKD
02978AF.HK,励晶太平洋,励晶太平洋,,LJTPY,主板,D,20160610,20160715,1000.0,KYG7478U1388,HKD
02978AG.HK,荣晖国际,荣晖国际,,RHGJ,主板,D,20091230,20100203,40000.0,,HKD
02978AH.HK,永義國際,永義國際,,YYGJ,主板,D,20061017,20061122,500.0,,HKD
02978AI.HK,中国金融租赁,中国金融租赁,,ZGJRZL,主板,D,20081219,20090130,2000.0,,HKD
02978AJ.HK,前海健康(旧),前海健康(旧),,QHJKJ,主板,D,20180912,20181019,1000.0,,HKD
02979.HK,恒安国际,恒安国际,,HAGJ,主板,D,20100104,20100122,500.0,,HKD
02979.HK,联合地产（香港）,联合地产（香港）,,LHDCXG,主板,D,20031125,20040102,200.0,,HKD
02979.HK,北亚资源,北亚资源,,BYZY,主板,D,20170828,20170929,500.0,BMG6620C1376,HKD
02979.HK,金辉集团,金辉集团,,JHJT,主板,D,20050523,20050627,2000.0,,HKD
02979AE.HK,中国云锡矿业,中国云锡矿业,,ZGYXKY,主板,D,20120119,20120227,200.0,,HKD
02979AF.HK,多金控股,多金控股,,DJKG,主板,D,20081219,20090130,800.0,,HKD
02979AG.HK,莱福资本,莱福资本,,LFZB,主板,D,20110124,20110301,2000.0,,HKD
02979AH.HK,华富国际,华富国际,,HFGJ,主板,D,20021004,20021111,40.0,,HKD
02979AI.HK,百勤油服股权,百勤油服股权,,BQYFGQ,主板,D,20160617,20160624,1000.0,,HKD
02979AJ.HK,钱唐控股(旧),钱唐控股(旧),,QTKGJ,主板,D,20181002,20181106,10000.0,,HKD
02980.HK,道和环球,道和环球,,DHHQ,主板,D,20170810,20170913,3000.0,,HKD
02980.HK,中新集团,中新集团,,ZXJT,主板,D,20071029,20071203,2500.0,,HKD
02980.HK,南峰集團（舊）,南峰集團（舊）,,NFJTJ,主板,D,20031202,20040210,100.0,,HKD
02980.HK,永兴国际,永兴国际,,YXGJ,主板,D,20100105,20100208,20000.0,,HKD
02980AE.HK,WANG ON GROUP,WANG ON GROUP,,WANGONGROU,主板,D,20110128,20110307,4000.0,,HKD
02980AF.HK,WANG ON GP-OLD,WANG ON GP-OLD,,WANGONGPOL,主板,D,20021007,20021112,20.0,,HKD
02980AG.HK,金蝶国际(二千),金蝶国际(二千),,JDGJEQ,主板,D,20181012,20181102,2000.0,,HKD
02980AH.HK,中播控股,中播控股,,ZBKG,主板,D,20160621,20160726,4000.0,KYG2237A1765,HKD
02981.HK,漢傳媒,漢傳媒,,HCM,主板,D,20061101,20061206,100.0,,HKD
02981.HK,汉传媒,汉传媒,,HCM,主板,D,20100107,20100210,100.0,,HKD
02981.HK,恒锋集团,恒锋集团,,HFJT,主板,D,20031204,20040113,50000.0,,HKD
02981.HK,新濠国际发展,新濠国际发展,,XHGJFZ,主板,D,20050519,20050623,4000.0,,HKD
02981AE.HK,SHOUGANG GR RTS,SHOUGANG GR RTS,,SHOUGANGGR,主板,D,20181010,20181018,1000.0,BMG8114P1297,HKD
02981AF.HK,合一投资,合一投资,,HYTZ,主板,D,20160706,20160810,10000.0,KYG9285J3891,HKD
02981AG.HK,中国天然气,中国天然气,,ZGTRQ,主板,D,20170811,20170914,2000.0,KYG2117J1498,HKD
02981AH.HK,玉皇朝飲食(舊),玉皇朝飲食(舊),,YHCYSJ,主板,D,20021008,20021113,10000.0,,HKD
02981AI.HK,中国金融租赁,中国金融租赁,,ZGJRZL,主板,D,20120127,20120216,15000.0,,HKD
02981AJ.HK,首都创投,首都创投,,SDCT,主板,D,20150612,20150717,1000.0,,HKD
02981AK.HK,丰临集团,丰临集团,,FLJT,主板,D,20140306,20140409,8000.0,,HKD
02982.HK,合和实业,合和实业,,HHSY,主板,D,20090116,20090211,1000.0,,HKD
02982.HK,创兴银行股权,创兴银行股权,,CXYHGQ,主板,D,20150904,20150909,1000.0,,HKD
02982.HK,威利国际,威利国际,,WLGJ,主板,D,20140313,20140416,50000.0,,HKD
02982.HK,山东墨龙,山东墨龙,,SDML,主板,D,20100107,20100210,400.0,,HKD
02982AE.HK,国华(旧),国华(旧),,GHJ,主板,D,20181018,20181121,10000.0,BMG2111B1596,HKD
02982AF.HK,汉基控股,汉基控股,,HJKG,主板,D,20050526,20050630,1000.0,,HKD
02982AG.HK,汇嘉中国股权,汇嘉中国股权,,HJZGGQ,主板,D,20160628,20160706,2000.0,,HKD
02982AH.HK,科达集团（旧）,科达集团（旧）,,KDJTJ,主板,D,20021008,20021114,500.0,,HKD
02982AI.HK,荣康控股,荣康控股,,RKKG,主板,D,20071109,20071214,100000.0,KYG9705G1304,HKD
02982AJ.HK,联想集团,联想集团,,LXJT,主板,D,20000308,20000413,8000.0,,HKD
02982AK.HK,中国公共采购,中国公共采购,,ZGGGCG,主板,D,20170811,20170914,400.0,BMG2157R1262,HKD
02982AL.HK,北京御生堂,北京御生堂,,BJYST,主板,D,20120202,20120307,800.0,,HKD
02982AM.HK,雅天妮,雅天妮,,YTN,主板,D,20141118,20141222,500.0,,HKD
02983.HK,天誉置业(旧),天誉置业(旧),,TYZYJ,主板,D,20181022,20181123,6000.0,BMG8220B1542,HKD
02983.HK,世紀建業,世紀建業,,SJJY,主板,D,20061109,20061214,100.0,,HKD
02983.HK,远生医药科技,远生医药科技,,YSYYKJ,主板,D,20021021,20021125,250.0,,HKD
02983.HK,德祥地产,德祥地产,,DXDC,主板,D,20130325,20130417,3000.0,,HKD
02983AE.HK,事安集团,事安集团,,SAJT,主板,D,20150914,20151020,50000.0,,HKD
02983AF.HK,协鑫新能源,协鑫新能源,,XXXNY,主板,D,20141119,20141223,8000.0,,HKD
02983AG.HK,华保亚洲,华保亚洲,,HBYZ,主板,D,20071115,20071220,50000.0,,HKD
02983AH.HK,新創(舊),新創(舊),,XCJ,主板,D,20050524,20050628,200.0,,HKD
02983AI.HK,卓智控股,卓智控股,,ZZKG,主板,D,20100112,20100217,80000.0,,HKD
02983AJ.HK,兴业太阳能股权,兴业太阳能股权,,XYTYNGQ,主板,D,20160628,20160706,1000.0,,HKD
02983AK.HK,卓尔集团（三千）,卓尔集团（三千）,,ZEJTSQ,主板,D,20170811,20170831,3000.0,KYG9888C1380,HKD
02984.HK,建联集团,建联集团,,JLJT,主板,D,20050606,20050712,400.0,,HKD
02984.HK,GLOBAL TECH,GLOBAL TECH,,GLOBALTECH,主板,D,20010823,20010927,20000.0,,HKD
02984.HK,东润拓展集团,东润拓展集团,,DRTZJT,主板,D,20071112,20071203,3000.0,,HKD
02984.HK,星港地产,星港地产,,XGDC,主板,D,20021121,20021231,100.0,,HKD
02984AE.HK,御泰金融,御泰金融,,YTJR,主板,D,20031230,20040206,25000.0,,HKD
02984AF.HK,天网国际(旧),天网国际(旧),,TWGJJ,主板,D,20000328,20000502,10000.0,,HKD
02984AG.HK,南华金融(旧),南华金融(旧),,NHJRJ,主板,D,20181108,20181212,1000.0,HK0000460698,HKD
02984AH.HK,隽泰控股,隽泰控股,,JTKG,主板,D,20130326,20130503,200.0,,HKD
02984AI.HK,长盈集团（控股）,长盈集团（控股）,,CYJTKG,主板,D,20150514,20150618,1000.0,,HKD
02984AJ.HK,丽丰控股,丽丰控股,,LFKG,主板,D,20170815,20170918,400.0,KYG5342X1300,HKD
02984AK.HK,TCL通讯,TCL通讯,,TCLTX,主板,D,20090123,20090303,200.0,,HKD
02984AL.HK,依利安达,依利安达,,YLAD,主板,D,20120215,20120306,1000.0,,HKD
02984AM.HK,毅信控股股权,毅信控股股权,,YXKGGQ,主板,D,20160629,20160707,20000.0,,HKD
02985.HK,中国微电子,中国微电子,,ZGWDZ,主板,D,20130326,20130503,2000.0,,HKD
02985.HK,珀丽酒店集团,珀丽酒店集团,,PLJDJT,主板,D,20031212,20040126,250.0,,HKD
02985.HK,迪臣发展国际,迪臣发展国际,,DCFZGJ,主板,D,20000320,20000425,20000.0,,HKD
02985.HK,民众金融科技-旧,民众金融科技-旧,,MZJRKJJ,主板,D,20181112,20181214,2000.0,,HKD
02985AE.HK,ASM PACIFIC,ASM PACIFIC,,ASMPACIFIC,主板,D,20071119,20071210,500.0,,HKD
02985AF.HK,廣益國際,廣益國際,,GYGJ,主板,D,20061115,20061220,1000.0,,HKD
02985AG.HK,中国投资基金公司,中国投资基金公司,,ZGTZJJGS,主板,D,20110215,20110321,800.0,,HKD
02985AH.HK,威铖国际股权,威铖国际股权,,WCGJGQ,主板,D,20170823,20170830,4000.0,KYG939951359,HKD
02985AI.HK,黄金集团,黄金集团,,HJJT,主板,D,20050607,20050713,10000.0,,HKD
02985AJ.HK,TCL 多媒体,TCL 多媒体,,TCLDMT,主板,D,20090123,20090303,200.0,,HKD
02985AK.HK,时间由你股权,时间由你股权,,SJYNGQ,主板,D,20160630,20160708,2000.0,,HKD
02986.HK,中讯软件,中讯软件,,ZXRJ,主板,D,20150916,20151023,20000.0,,HKD
02986.HK,COSMOPOL-20K,COSMOPOL-20K,,COSMOPOL20,主板,D,20181114,20181204,20000.0,,HKD
02986.HK,大雄科技集团,大雄科技集团,,DXKJJT,主板,D,20010918,20011026,1000.0,,HKD
02986.HK,汇汉控股(旧),汇汉控股(旧),,HHKGJ,主板,D,20021112,20021217,40.0,,HKD
02986AE.HK,华脉无线通信,华脉无线通信,,HMWXTX,主板,D,20090129,20090303,1000.0,,HKD
02986AF.HK,实力建业（二万）,实力建业（二万）,,SLJYEW,主板,D,20061122,20061213,20000.0,,HKD
02986AG.HK,恒发世纪（旧）,恒发世纪（旧）,,HFSJJ,主板,D,20031217,20040129,2000.0,,HKD
02986AH.HK,六福集团,六福集团,,LFJT,主板,D,20110216,20110308,1000.0,,HKD
02986AI.HK,神州控股股权,神州控股股权,,SZKGGQ,主板,D,20170828,20170904,1000.0,BMG2759B1239,HKD
02986AJ.HK,永安旅游,永安旅游,,YALY,主板,D,20100202,20100324,1500.0,,HKD
02986AK.HK,中富控股,中富控股,,ZFKG,主板,D,20050613,20050718,400.0,,HKD
02986AL.HK,百德国际,百德国际,,BDGJ,主板,D,20140407,20140515,20000.0,,HKD
02986AM.HK,企展控股,企展控股,,QZKG,主板,D,20160630,20160804,200.0,KYG3070M1298,HKD
02986AN.HK,通力电子,通力电子,,TLDZ,主板,D,20150514,20150604,2000.0,,HKD
02987.HK,第一珍寶,第一珍寶,,DYZB,主板,D,20000403,20000516,20000.0,,HKD
02987.HK,钧濠集团,钧濠集团,,JHJT,主板,D,20140409,20140519,2000.0,,HKD
